category,video,Pipeline,Event_TP,Event_TN,Event_FP,Event_FN,Event_Accuracy,Event_Precision,Event_Recall,Event_F1,MCC,TP_pixel,TN_pixel,FP_pixel,FN_pixel,Recall,Specificity,FPR,FNR,Precision,CDnet_FMeasure,PWC,avg_CPU,avg_process_cpu_percent,max_process_cpu_percent,median_CPU,avg_RAM,avg_ram_mb,max_ram_mb,avg_FPS,median_FPS,avg_latency_ms,median_latency_ms,P95_latency_ms,P99_latency_ms,Activation,processed_frames,temporal_roi_start,temporal_roi_end,evaluated_frames,skipped_frames_before_roi,warmup_frames,reused_prediction_count,reused_prediction_rate,Energy/frame,simulated_runtime_energy/frame,runtime_seconds,CPU_reduction_rate,EE_Gate_Score,mAP_50
badWeather,blizzard,ASMAG_TR_FAST,1690,2270,2015,126,0.6490739223078184,0.4561403508771929,0.9306167400881056,0.6122079333454085,0.4310269648700323,9380117,1036269073,2669152,2876402,0.7653165633733363,0.9974308847862442,0.0025691152137558,0.2346834366266637,0.7784801717017024,0.7718422459703838,0.5275477290628462,106.47954843468284,106.47954843468284,352.825,129.225,2.037525993744832,667.6565195510982,684.1953125,28.254068875858422,29.988017102083425,99.69372077958153,33.34546089172363,299.73506927490234,388.8576030731201,0.2876577610227832,6101,900,7000,6101,899,50,2146,0.3517456154728733,3.2734633666612027,3.584052778532829,608.2313904762268,0.3397671639386768,0.8696079280768988,0.2917064645738513
badWeather,skating,ASMAG_TR_FAST,861,0,2238,2,0.2776523702031602,0.2778315585672797,0.9976825028968712,0.4346289752650176,-0.0409099409800508,12572962,272797889,10973866,2200714,0.8510381573279392,0.9613285473038006,0.0386714526961994,0.1489618426720607,0.5339556563627169,0.6562002420427456,4.412923003333453,167.53003063527893,167.53003063527893,264.625,171.525,1.9064316362075289,624.6995374475975,632.11328125,8.191082937996244,4.068667612784818,231.80727272870195,245.78070640563965,320.7030296325684,381.14333152771,0.8932602386326991,3101,800,3900,3101,799,50,329,0.1060948081264108,6.276910673976136,7.468047800188596,718.8343527317047,-0.0263045666902823,0.2703488449144362,0.2833846506418072
badWeather,snowFall,ASMAG_TR_FAST,800,868,3963,70,0.2925802490791089,0.1679613688851564,0.9195402298850576,0.2840404757677969,0.0962289584397168,7164358,974629150,1069086,592477,0.9236187182014314,0.9989042862223644,0.0010957137776356,0.0763812817985686,0.8701532432843413,0.8960891801825346,0.1689515920956596,103.9507761796176,103.9507761796176,352.825,124.675,2.5075771498734483,821.6828962298281,837.75,37.5170343330624,36.51316694378912,78.11567319566545,27.374982833862305,281.4311981201172,339.2422199249268,0.2475004385195579,5701,800,6500,5701,799,50,3361,0.5895456937379407,3.0964567619715835,3.422712367533966,445.3374528884888,0.3684511764131041,0.4003817860475456,0.3041751416502357
badWeather,wetSnow,ASMAG_TR_FAST,853,222,1893,33,0.3582139286904365,0.3106336489439184,0.9627539503386005,0.4697136563876652,0.1107793854333006,3903833,460220306,619305,2111030,0.6490310751882462,0.998656137655667,0.001343862344333,0.3509689248117538,0.8630806754072062,0.7409057941824071,0.5848364216383198,128.5682189270243,128.5682189270243,264.625,164.05,2.414370659628299,791.1409894618461,799.0546875,23.560387365927824,22.643884057032107,119.70263630181542,44.16203498840332,255.0199031829834,287.60385513305664,0.4505164945018327,3001,500,3500,3001,499,50,1394,0.4645118293902032,4.099033655448183,4.790360312457895,359.22761154174805,0.2295536288733163,0.4404432359342935,0.0769765479364529
baseline,highway,ASMAG_TR_FAST,1226,0,0,5,0.9959382615759546,1.0,0.9959382615759546,0.997964997964998,0.0,5309134,86078244,214467,148855,0.9727271344812164,0.9975146568288948,0.0024853431711051,0.0272728655187835,0.9611726118523044,0.9669153556087962,0.3959882594901183,169.75036555645818,169.75036555645818,341.8,173.025,2.354903321843337,771.6547205016248,774.27734375,23.385329800155084,4.898840551611046,183.8112136970973,203.99737358093265,268.4544324874878,331.64529800415045,0.8367181153533713,1231,470,1700,1231,469,50,196,0.1592201462225832,5.999512591389113,7.369778349985962,226.2716040611267,-0.0087762301482418,0.987197678178924,0.8062254723253428
baseline,office,ASMAG_TR_FAST,1389,2,19,71,0.9392302498311952,0.9865056818181818,0.9513698630136986,0.9686192468619248,0.0254556034029492,7785227,113190727,3347959,856867,0.9008496089026572,0.9712716942766972,0.0287283057233029,0.0991503910973428,0.6992811401875438,0.7873695846531631,3.359002875681075,169.09821066846726,169.09821066846726,364.575,171.95,2.467383378909135,808.5121908760972,811.67578125,47.01871843248603,4.91918530872277,138.93977473669162,202.40283012390137,233.49833488464355,263.09318542480474,0.6401080351114112,1481,570,2050,1481,569,50,460,0.3106009453072249,5.031600270087777,6.137208267654504,205.76980638504028,-0.002212848890374,0.9371518752150504,0.4605072559020415
baseline,pedestrians,ASMAG_TR_FAST,631,32,134,3,0.82875,0.8248366013071895,0.995268138801262,0.902072909220872,0.3728055606190726,605415,65485590,2070979,65447,0.9024434235356898,0.9693445207378724,0.0306554792621277,0.0975565764643101,0.2262054839459362,0.3617380923359313,3.1313299778207977,168.34215625000002,168.34215625000002,364.575,171.875,2.5577558130025864,838.1254296875,839.55859375,42.855544355501664,4.56678000169825,159.78475481271744,217.8225517272949,265.27965068817133,295.5864381790161,0.68875,800,300,1099,800,299,50,214,0.2675,5.270499999999998,6.651471131979121,127.82780385017396,0.0026684010440327,0.8309614373652422,0.4476456455546559
baseline,PETS2006,ASMAG_TR_FAST,851,0,0,50,0.944506104328524,1.0,0.944506104328524,0.9714611872146118,0.0,4099547,301585248,65128056,728643,0.8490856822121747,0.8224006184406116,0.1775993815593884,0.1509143177878252,0.0592183872089287,0.1107150928759887,17.725260856059325,139.24031631520535,139.24031631520535,264.625,166.825,2.9099295062574244,953.5257049458936,955.8046875,17.45594306440628,4.257804902313097,163.9003237661855,234.8628044128418,336.5161418914795,382.33256340026855,0.5715871254162043,901,300,1200,901,299,50,336,0.3729189789123196,4.695227524972252,5.662418287940582,147.67419171333313,0.1687959053158111,1.1039348672849674,0.3364971551880596
cameraJitter,badminton,ASMAG_TR_FAST,351,0,0,0,1.0,1.0,1.0,1.0,0.0,3825941,114313997,1114345,272366,0.9335418259295852,0.9903460018510878,0.0096539981489121,0.0664581740704149,0.7744371479707854,0.8465788867802765,1.1601688925454607,166.91032763532763,166.91032763532763,232.725,170.975,2.2158000543925835,726.0733618233618,727.1640625,5.635361023581037,3.9244582506830334,237.1439818303469,254.812240600586,317.0483112335205,362.6366853713989,0.8717948717948718,351,800,1150,351,799,50,45,0.1282051282051282,6.171794871794869,7.59531355564977,83.23753762245178,0.0023364038368452,1.0023364038368452,0.7034427803230219
cameraJitter,boulevard,ASMAG_TR_FAST,998,0,711,2,0.5832846288720047,0.5839672322995904,0.998,0.7368032484311554,-0.0288455461969576,5005525,84395041,27089658,485197,0.9116332970418098,0.7570100808183552,0.2429899191816448,0.0883667029581902,0.1559587617867765,0.2663511760592169,23.57320432298337,170.85996493278782,170.85996493278782,364.575,171.25,1.7450040436013967,571.8030619886032,578.1640625,18.003429829323814,5.38252282658214,166.06225304127017,185.7318878173828,240.4540777206421,296.23219966888445,0.8410286382232612,1711,790,2500,1711,789,50,270,0.1578024547048509,6.02092343658679,7.223147746369483,284.1325149536133,-0.0305028656471667,0.5654927762034644,0.40921696660057
cameraJitter,sidewalk,ASMAG_TR_FAST,400,0,0,1,0.9975062344139652,1.0,0.9975062344139652,0.9987515605493134,0.0,172886,9788731,34425,90343,0.6567893355215421,0.9964955254706328,0.0035044745293671,0.3432106644784579,0.8339451355692655,0.7348408211841714,1.23699422538402,165.8459476309227,165.8459476309227,341.8,170.9,2.005175045898133,657.0557590399003,657.98046875,15.918333441830056,4.854850041843135,212.6819457199211,205.979585647583,301.8062114715576,1060.3923797607422,0.8528678304239401,401,800,1200,401,799,50,58,0.1446384039900249,6.0788029925187015,7.003369139542342,85.28546023368835,0.0009565421171464,0.9984603911392984,0.1015463634733699
cameraJitter,traffic,ASMAG_TR_FAST,511,0,160,0,0.7615499254843517,0.7615499254843517,1.0,0.8646362098138748,0.0,2857300,43290275,3651701,303456,0.903992589114756,0.9222081959225576,0.0777918040774423,0.0960074108852439,0.4389767339104726,0.590976588139702,7.894094477722293,167.07280178837556,167.07280178837556,364.575,169.45,1.7593882122977835,576.5163294057377,577.40625,13.684850027290098,4.76664454364448,213.9134193852477,209.73610877990723,338.62578868865967,748.2163906097395,0.8807749627421758,671,900,1570,671,899,50,80,0.1192250372578241,6.215797317436659,7.236292894862555,143.53590440750122,-0.0392449783262447,0.7316629151643651,0.5593607224778383
dynamicBackground,boats,ASMAG_TR_FAST,1160,4,4936,0,0.1908196721311475,0.1902887139107611,1.0,0.3197353914002205,0.0124128937114644,1440753,245487487,231712,110098,0.9290080091511048,0.9990570049025758,0.0009429950974241,0.0709919908488952,0.8614547987551309,0.8939570305858936,0.1382334819764868,167.11770081967214,167.11770081967214,364.575,169.55,2.207381504480956,723.3148360655738,738.68359375,13.926818374306162,4.480416689431261,208.24720277160893,223.1060266494751,287.2956991195679,337.8383350372316,0.8849180327868853,6100,1900,7999,6100,1899,50,698,0.1144262295081967,6.236032786885244,7.353790108896635,1270.3079369068146,-0.0192228447863657,0.1871515751915852,0.0254518240962229
dynamicBackground,canoe,ASMAG_TR_FAST,247,0,143,0,0.6333333333333333,0.6333333333333333,1.0,0.7755102040816326,0.0,985767,27515787,903934,57602,0.9447923026273544,0.9681934245589532,0.0318065754410467,0.0552076973726457,0.5216523672263496,0.6721742065480879,3.2635273489644163,168.31897435897434,168.31897435897434,364.575,170.275,2.0853545726873937,683.3289863782052,683.61328125,7.985912163007316,4.493605114315155,219.9660771932357,222.53847122192383,292.773389816284,325.309579372406,0.9384615384615383,390,800,1189,390,799,50,24,0.0615384615384615,6.4984615384615365,7.616243045199683,85.78677010536194,-0.0288719999122286,0.6150477333889218,0.8264928945533411
dynamicBackground,fall,ASMAG_TR_FAST,1092,0,1908,1,0.3638787070976341,0.364,0.9990850869167428,0.5335939408746639,-0.0241222868101577,16090436,964954202,51453803,2247561,0.8774369414500395,0.9493768223519649,0.0506231776480351,0.1225630585499605,0.2382207015464338,0.3747092937822439,5.189811209340628,165.09052815728091,165.09052815728091,297.225,170.3,1.9450368503060829,637.3498482276741,649.6953125,6.153928760272739,4.141896582541107,230.4014389771535,241.43528938293457,331.4981460571289,400.97737312316895,0.866044651782739,3001,1000,4000,3001,999,50,401,0.1336221259580139,6.143585471509495,7.323451668202574,691.4347183704376,-0.0077194976135556,0.3610697462865702,0.0622618421370649
dynamicBackground,fountain01,ASMAG_TR_FAST,169,0,616,0,0.2152866242038216,0.2152866242038216,1.0,0.3542976939203354,0.0,73752,90610263,2672792,3751,0.9516018734758654,0.9713475078619584,0.0286524921380415,0.0483981265241345,0.0268526555554908,0.0522314253268447,2.8668883919909733,169.06824840764332,169.06824840764332,364.575,170.9,2.114634847944709,692.9235469745223,694.390625,11.159524853804598,4.018183020048265,222.34732178366107,248.8687038421631,341.7335033416747,449.3020629882812,0.8751592356687898,785,400,1184,785,399,50,98,0.1248407643312101,6.188280254777069,7.419610699001999,174.54264760017395,-0.0259528981915183,0.2096993123638641,0.0947374081917398
dynamicBackground,fountain02,ASMAG_TR_FAST,196,143,657,4,0.339,0.2297772567409144,0.98,0.3722697056030389,0.179324877293876,189510,123744874,217457,77719,0.7091670439959735,0.9982457816157072,0.0017542183842928,0.2908329560040265,0.4656642921907673,0.5621807308260506,0.2376052849257455,153.2717,153.2717,364.575,162.75,1.7582377433776857,576.13940234375,582.72265625,61.55595741154576,65.92695978974723,77.0962381362915,14.901995658874512,295.59594392776467,421.2126445770264,0.281,1000,500,1499,1000,499,50,572,0.572,3.2621999999999995,4.113241780632744,77.0962381362915,0.0786082371582109,0.3656481923966335,0.3069766265748996
dynamicBackground,overpass,ASMAG_TR_FAST,636,141,1223,1,0.3883058470764617,0.342119419042496,0.998430141287284,0.5096153846153846,0.1846935796824966,1923864,145157280,473099,54028,0.9726840494829848,0.9967513714978384,0.0032486285021616,0.027315950517015,0.8026256558820474,0.879509835183109,0.3571121024783225,138.36191904047973,138.36191904047973,512.7,161.65,2.108485212569115,690.9084403110944,695.10546875,33.46714177809098,5.6562226076074325,250.96445200384883,175.54521560668945,607.612133026123,715.4405117034912,0.5227386306846576,2001,1000,3000,2001,999,50,813,0.4062968515742129,4.454322838580709,5.250498307992324,502.1798684597016,0.1129112347156352,0.4321499397171657,0.7057656573711876
intermittentObjectMotion,abandonedBox,ASMAG_TR_FAST,2033,0,0,18,0.9912237932715748,1.0,0.9912237932715748,0.995592556317336,0.0,169488,14770238,37355,579316,0.226344944738543,0.9974773077569056,0.0025226922430944,0.773655055261457,0.8194040890917266,0.3547083808142546,3.964099141979984,161.79633105802048,161.79633105802048,364.575,164.05,1.867621541313867,611.9822647489029,617.5390625,15.768212577400512,4.274271342547725,221.2277092275708,233.83045196533203,371.1872100830078,607.1926355361938,0.8083861530960507,2051,2450,4500,2051,2449,50,375,0.1828376401755241,5.860214529497805,6.891813378483415,453.7380316257477,0.0124364180806562,1.003551066776194,0.0015930852679237
intermittentObjectMotion,parking,ASMAG_TR_FAST,532,113,659,97,0.4603854389721627,0.4466834592779177,0.8457869634340223,0.5846153846153846,-0.0109240423672232,184498,2552257,136933,40893,0.8185686207523815,0.9490802063074756,0.0509197936925245,0.1814313792476186,0.5739894409686682,0.6748009407083109,6.10125434839519,119.56470378301212,119.56470378301212,364.575,163.6,1.8309283562850136,599.9586121520342,606.24609375,131.11231619773133,142.4405352170074,61.22706925162752,6.507158279418945,237.3332977294922,295.2044010162353,0.2483940042826552,1401,1100,2500,1401,1099,50,843,0.6017130620985011,3.102141327623126,3.6686027723005776,85.77912402153015,0.274245946611351,0.5866442794891659,0.0899981856500617
intermittentObjectMotion,sofa,ASMAG_TR_FAST,2089,0,4,158,0.928031985784096,0.998088867654085,0.9296840231419672,0.962672811059908,-0.0115923741230169,5359722,123809319,38019579,2028958,0.7253964172220208,0.7650631038715965,0.2349368961284034,0.2746035827779793,0.1235548262983767,0.2111457613411886,23.6668893819057,167.51027321190583,167.51027321190583,364.575,170.9,2.1510358547327626,704.8514410262105,710.421875,53.96308522749743,3.832287007807468,169.3059973375684,258.6171627044678,350.071668624878,409.2917442321777,0.5686361617059085,2251,500,2750,2251,499,50,813,0.3611728120835184,4.679298089737894,5.859159711408785,381.10780000686646,-0.0259513021872087,0.9039483472816174,0.023624009975383
intermittentObjectMotion,streetLight,ASMAG_TR_FAST,2449,2,546,29,0.8099801718440185,0.8176961602671119,0.9882970137207424,0.8949387904257263,-0.0307991202204365,496998,6852379,6973618,207947,0.7050167034307641,0.4956155422281663,0.5043844577718337,0.2949832965692359,0.066527044088466,0.1215813813877726,49.42257012656165,164.3546348314607,164.3546348314607,512.7,167.6,1.7704806379821232,580.1511961438367,590.92578125,23.697096660097507,3.694325122474569,241.1243743795633,270.565390586853,382.7362656593323,551.2983202934265,0.8189028420356906,3026,175,3200,3026,174,50,517,0.1708526107072042,5.911599471249173,6.873259976805523,729.6423568725586,-0.0251302019657719,0.7896252065373076,0.000137070758749
intermittentObjectMotion,tramstop,ASMAG_TR_FAST,1826,0,0,55,0.9707602339181286,1.0,0.9707602339181286,0.9851632047477744,0.0,485638,6563219,35506,960573,0.3358002393841562,0.9946192635698564,0.0053807364301437,0.6641997606158437,0.931869118708073,0.493696358816787,12.381440946205164,153.27866826156298,153.27866826156298,390.625,164.475,1.8242889550821,597.7830359516215,602.890625,20.68579274440612,3.9844585082067816,208.8070307431989,250.36120414733887,361.3278865814209,569.4643974304208,0.7177033492822966,1881,1320,3200,1881,1319,50,476,0.253056884635832,5.413822434875065,6.231985484509018,392.7660248279572,0.0506924873025748,1.019970484749868,0.0003061284600693
intermittentObjectMotion,winterDriveway,ASMAG_TR_FAST,1030,78,313,80,0.7381745502998002,0.766939687267312,0.927927927927928,0.8397880146759069,0.1822253165803709,654896,77582202,13686346,36474,0.9472438780971116,0.8500431276719774,0.1499568723280225,0.0527561219028884,0.0456652220219141,0.0871300343546417,14.922610087581852,164.33937375083278,164.33937375083278,364.575,170.9,2.1315952446522672,698.4811323700866,701.90625,72.98533836249764,82.60731870642455,110.71915216719128,10.999679565429688,289.23678398132324,356.1117649078369,0.4017321785476349,1501,1000,2500,1501,999,50,740,0.4930046635576282,3.857961359093937,4.824372029501054,166.1894474029541,-0.0180977411125845,0.7248152583925759,0.0899102075978738
lowFramerate,port_0_17fps,ASMAG_TR_FAST,200,32,1766,3,0.1159420289855072,0.1017293997965412,0.9852216748768472,0.1844167819271553,0.0069536520095072,2431,148879399,5039724,43360,0.0530890349632023,0.9672573238349338,0.0327426761650662,0.9469109650367976,0.0004821351188132,0.0009555919029014,3.301456070699328,147.178948025987,147.178948025987,352.825,165.425,2.001775538307735,655.9418630528486,660.2109375,12.724902997463722,3.906682327036586,209.6173881233364,255.97167015075684,348.7811088562012,411.80920600891113,0.7076461769115442,2001,1000,3000,2001,999,50,550,0.2748625687156422,5.365717141429284,6.382909307549656,419.44439363479614,0.1061935320179783,0.128254322552809,0.0
lowFramerate,tramCrossroad_1fps,ASMAG_TR_FAST,147,1,352,1,0.2954091816367265,0.2945891783567134,0.9932432432432432,0.4544049459041732,-0.0283903260363576,265145,12377355,76291,90426,0.745687921680902,0.9938740028422198,0.0061259971577801,0.254312078319098,0.7765584179758432,0.7608101496828582,1.30153935248345,161.3742015968064,161.3742015968064,264.625,168.75,2.2400512666759376,734.0199990643713,735.1640625,9.879392175007952,4.279548323046769,207.4222402896234,233.66951942443848,315.00864028930664,369.138240814209,0.8143712574850299,501,400,900,501,399,50,91,0.1816367265469061,5.890019960079839,7.138111196127071,103.91854238510132,0.0050744008567472,0.2969082062411149,0.1396820742050278
lowFramerate,tunnelExit_0_35fps,ASMAG_TR_FAST,822,30,1126,23,0.4257871064467766,0.4219712525667351,0.9727810650887574,0.5886143931256713,-0.0038983512021125,3110084,138513993,38360735,1876299,0.6237154265927828,0.7831191859133205,0.2168808140866794,0.3762845734072172,0.0749945160234236,0.1338902846538196,22.12514472101735,129.41091954022988,129.41091954022988,268.55,157.825,2.2414857896788605,734.4901299350324,739.3046875,20.59111597617756,4.969825369629151,139.62997191551625,201.21431350708008,280.9486389160156,343.37377548217773,0.527736131934033,2001,2000,4000,2001,1999,50,892,0.4457771114442778,4.483258370814592,5.141841035286735,279.399573802948,0.2087060251649826,0.5146514409997827,0.0497205177623808
lowFramerate,turnpike_0_5fps,ASMAG_TR_FAST,350,0,351,0,0.4992867332382311,0.4992867332382311,1.0,0.6660323501427212,0.0,1370081,22169370,293830,435750,0.7586983499563359,0.9869194949962604,0.0130805050037394,0.2413016500436641,0.8234100261372153,0.7897307638435364,3.006218089218313,164.11619115549215,164.11619115549215,364.575,168.6,1.7881461795148428,585.9398069721826,592.6171875,18.476208383507668,4.872027366868201,188.32131221188968,205.0788402557373,272.36104011535645,315.10376930236816,0.8687589158345221,701,800,1500,701,799,50,92,0.1312410841654779,6.156918687589157,7.300354988108494,132.01323986053467,-0.0087383607989033,0.4949237856210896,0.3645529903484803
nightVideos,bridgeEntry,ASMAG_TR_FAST,723,2,776,0,0.4830113257828115,0.4823215476984656,1.0,0.6507650765076507,0.0352122301323815,270780,39880627,1215661,320706,0.4577961270427364,0.9704192018510284,0.0295807981489715,0.5422038729572636,0.1821666652090463,0.260625132644217,3.685413857789576,162.6840106595603,162.6840106595603,315.025,168.875,2.237430324084277,733.161168595936,738.31640625,8.55880374272866,4.005225322953988,227.4374135885932,249.67384338378903,336.05265617370605,393.8484191894531,0.8414390406395736,1501,1000,2500,1501,999,50,236,0.1572285143237841,6.022918054630245,7.106044658041092,341.38355779647827,-0.002905871470351,0.4816077569513627,0.0059562459056491
nightVideos,busyBoulvard,ASMAG_TR_FAST,559,8,1463,1,0.2791728212703102,0.2764589515331355,0.9982142857142856,0.4329976762199845,0.0245759326132726,201967,31710058,431259,974003,0.1717450275092051,0.9865824104220744,0.0134175895779255,0.8282549724907948,0.3189493166736678,0.2232671308139085,4.2178164146438455,164.36163220088625,164.36163220088625,364.575,171.25,1.8549819699301031,607.8404976766371,612.9296875,14.767911829614368,5.272929104735612,169.389823808393,189.5322799682617,258.1009864807129,301.96249485015886,0.7769571639586411,2031,730,2760,2031,729,50,444,0.2186115214180206,5.706646971935006,6.897828902524714,344.0307321548462,-0.0133634077361369,0.2754421210308274,0.0008888907633535
nightVideos,fluidHighway,ASMAG_TR_FAST,446,0,519,0,0.4621761658031088,0.4621761658031088,1.0,0.6321757618710134,0.0,811110,107738810,3324293,783451,0.5086729200074503,0.9700684303769184,0.0299315696230817,0.4913270799925496,0.1961380789248351,0.283111726356396,3.646217979453222,162.26199481865285,162.26199481865285,252.025,167.225,2.314972865149147,758.5703165479274,762.8515625,5.912202100024008,3.916422102557255,239.8219491533665,255.3350925445557,332.0984363555908,404.90208625793457,0.8632124352331606,965,400,1364,965,399,50,132,0.1367875647668393,6.129740932642486,7.198580916944174,231.42818093299863,0.0135264391785099,0.4684277635996014,0.0559772211448663
nightVideos,streetCornerAtNight,ASMAG_TR_FAST,1002,1737,1643,19,0.6223585548738922,0.3788279773156899,0.9813907933398628,0.5466448445171849,0.4269343044089327,1233584,310691742,3394361,329462,0.7892179756705817,0.9891928965733324,0.0108071034266676,0.2107820243294183,0.266551136627596,0.3985093824235893,1.1797348454121763,159.57522154055897,159.57522154055897,488.275,165.475,2.211092339675824,724.5307378649738,734.27734375,62.04296250099754,61.04179764815461,70.19746961769151,15.704631805419922,188.9581680297852,244.6134090423584,0.3976369007043853,4401,800,5200,4401,799,50,1055,0.2397182458532152,3.812156328107248,4.681867154859966,308.9390637874603,0.0204889399223389,0.6351100219148571,0.1109341124468651
nightVideos,tramStation,ASMAG_TR_FAST,1126,0,1375,0,0.4502199120351859,0.4502199120351859,1.0,0.6208988144472015,0.0,1318897,89317267,582708,1222769,0.5189104311896213,0.9935182629361132,0.0064817370638868,0.4810895688103787,0.6935704312935652,0.5936603911847826,1.9530992531817992,168.9049080367853,168.9049080367853,546.875,170.9,2.449427447953924,802.6284017642943,808.4609375,13.126568023892869,5.115279356453273,180.1539277706276,195.47677040100092,255.69629669189453,303.6055564880371,0.8660535785685726,2501,500,3000,2501,499,50,335,0.1339464214314274,6.143662534986005,7.510239973280706,450.5649733543396,-0.0416014994601283,0.4314900886077151,0.0403971171222155
nightVideos,winterStreet,ASMAG_TR_FAST,400,0,486,0,0.4514672686230248,0.4514672686230248,1.0,0.6220839813374806,0.0,1208506,63682258,1791104,790019,0.6046989654870467,0.9726437753417948,0.0273562246582052,0.3953010345129533,0.4028877087354689,0.483582776375588,3.8254791955055296,166.19825056433407,166.19825056433407,341.8,169.77499999999998,2.675431455500239,876.6853793383183,878.5625,7.726199448735802,4.509701672752941,204.76593363096697,221.74417972564697,283.14530849456787,350.1308321952818,0.8600451467268623,886,900,1785,886,899,50,124,0.1399548532731377,6.114221218961624,7.237413544667941,181.4226171970368,-0.0104729457907068,0.4467390763924573,0.1097438506418707
PTZ,continuousPan,ASMAG_TR_FAST,79,2,1020,0,0.0735694822888283,0.0718835304822566,1.0,0.134125636672326,0.0118605341786303,694519,174321786,10125226,469759,0.5965233389276444,0.9451049605509468,0.0548950394490532,0.4034766610723556,0.0641899601145868,0.115907487827752,5.708157623385948,154.69014532243412,154.69014532243412,217.025,167.2,2.822543143359885,924.8909372161672,926.61328125,6.339632637399925,4.039451622068023,221.33274883925105,247.5583553314209,314.16893005371094,354.3715476989746,0.8074477747502271,1101,600,1700,1101,599,50,210,0.1907356948228883,5.856312443233423,7.112649206715028,243.68735647201532,0.0615229670544481,0.0780956951238966,0.0053762630133374
PTZ,intermittentPan,ASMAG_TR_FAST,725,77,1480,19,0.3485441112559757,0.3287981859410431,0.974462365591398,0.4916920990166158,0.0559483736980026,2497375,202444559,8691805,526459,0.8258968580947235,0.95883321643258,0.0411667835674199,0.1741031419052765,0.2231955335422256,0.3514208879270787,4.304377791059009,154.04322033898305,154.04322033898305,364.575,167.4,2.859996459319352,937.1636397897652,941.26953125,22.134651787789245,4.770596872835387,160.5741151878493,209.58375930786133,278.23877334594727,331.61044120788574,0.6631899174272056,2301,1200,3500,2301,1199,50,681,0.2959582790091264,5.145545415036939,6.109565234376318,369.4810390472412,0.0599813947345547,0.3694502731756249,0.1643126473996157
PTZ,twoPositionPTZCam,ASMAG_TR_FAST,456,52,988,5,0.3384410393071286,0.3157894736842105,0.9891540130151844,0.4787401574803149,0.0944979503349051,924799,70245236,281637,164075,0.849316817189133,0.9960066711025172,0.0039933288974828,0.150683182810867,0.7665545457861005,0.8058162078324932,0.62236591625582,151.7915389740173,151.7915389740173,364.575,165.875,2.153348565339883,705.609257890573,707.5703125,23.216328599702955,5.106299260529001,146.7129340734107,195.62697410583496,268.9592838287353,330.1992416381836,0.6335776149233844,1501,800,2300,1501,799,50,493,0.3284477015323118,5.000732844770153,5.841531779896092,220.21611404418945,0.0530381172990076,0.3563913148486982,0.162316615400567
PTZ,zoomInZoomOut,ASMAG_TR_FAST,311,0,316,4,0.4928684627575277,0.4960127591706539,0.9873015873015872,0.6602972399150744,-0.0799989873609994,46723,24017897,7849,4004,0.9210676759910896,0.9996733087913274,0.0003266912086725,0.0789323240089104,0.8561716631239463,0.8874348284409158,0.0492306327425948,168.15376386687797,168.15376386687797,364.575,172.875,2.180939789997228,714.6503503862916,715.015625,23.857077152283328,4.930745330297198,172.2550826669684,202.80909538269043,234.0623140335083,276.2064456939697,0.8161648177496038,631,500,1130,631,499,50,112,0.1774960380348653,5.898573692551504,7.340940315450412,108.69295716285706,-0.0448565409008481,0.4707600883991065,0.2018247663785599
shadow,backdoor,ASMAG_TR_FAST,559,193,846,3,0.4697064334790756,0.397864768683274,0.994661921708185,0.5683782409761058,0.2627170677303354,1912850,91994137,7833650,111747,0.9448053118719428,0.9215283616374268,0.0784716383625733,0.055194688128057,0.1962601959677833,0.3250079410610583,7.800894478817502,140.96213304184886,140.96213304184886,364.575,170.9,2.2532802384618966,738.3548709790756,740.64453125,101.60223619482936,86.63948276218215,82.20579607794986,9.850025177001951,222.0509052276612,249.2904663085937,0.3716427232979388,1601,400,2000,1601,399,50,810,0.5059337913803873,3.708806995627732,4.562184891438427,131.61147952079773,0.1542709937130675,0.5421685117253134,0.4499317794092495
shadow,bungalows,ASMAG_TR_FAST,577,115,704,5,0.4939329050678087,0.4504293520686963,0.9914089347079038,0.6194310252281267,0.232130917690717,4292175,78221372,865082,864613,0.8323349728551959,0.989061565461008,0.0109384345389919,0.167665027144804,0.8322592804663409,0.8322971249398271,2.0532151409842467,164.61771948608137,164.61771948608137,364.575,170.9,2.3525337250550926,770.8782566024269,774.9296875,62.41690410070085,62.58754010296202,111.6358163440168,14.47772979736328,268.1009769439697,309.1528415679932,0.4511063526052819,1401,300,1700,1401,299,50,649,0.4632405424696645,4.101855817273376,5.234737301748432,156.40177869796753,0.0182588641542165,0.5029515588827393,0.3176196364555298
shadow,busStation,ASMAG_TR_FAST,819,40,66,26,0.9032597266035752,0.9254237288135592,0.9692307692307692,0.9468208092485548,0.4291931525754287,2708789,76530291,93386,242420,0.917857393359806,0.9987812383370744,0.0012187616629256,0.0821426066401939,0.9666737445020386,0.9416333065896524,0.4219999762236542,160.11246056782335,160.11246056782335,364.575,170.9,2.428776583586331,795.86148215694,797.33984375,52.37444654509426,5.269934526374777,136.41529905557883,189.2273426055908,234.61663722991943,290.02153873443604,0.6624605678233438,951,300,1250,951,299,50,259,0.2723449001051525,5.139537329127234,6.160091934272399,129.73094940185547,0.0313411346487922,0.9315689113178892,0.7758466485016058
